rowid,toi,toipfx,tid,ctoi_alias,pl_pnum,tfopwg_disp,rastr,ra,decstr,dec,st_pmra,st_pmdec,pl_tranmid,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,st_tmag,st_dist,st_teff,st_logg,st_rad,toi_created,rowupdate
1623,2413.01,2413,206498307,206498307.0,1,FP,22h08m45.21s,332.18839199999996,-18d59m33.79s,-18.992719,55.708,-12.629000000000001,2459066.938,13.419039000000001,5.922187999999999,4668.53687,12.425967,165.23271,914.415873,11.3882,340.76599999999996,5184.9,3.9254,1.6926900000000002,11/25/2020 21:26,11/29/2020 12:00
1624,2414.01,2414,237320326,237320326.0,1,KP,22h59m29.66s,344.873588,-60d26m52.15s,-60.447818999999996,20.180999999999997,-2.193,2459062.739,1.777111,1.566953,14073.50212,12.908463000000001,1043.212176,1449.482283,12.003,327.506,5627.0,4.45645,0.97906,11/25/2020 21:26,11/29/2020 11:42
1625,2415.01,2415,161223358,161223358.0,1,PC,22h43m54.48s,340.976993,-53d25m42.12s,-53.428366000000004,-2.779,-2.559,2459062.026,0.515301,1.055226,40045.97791,12.428557000000001,484.536705,1196.6066720000001,14.9333,341.29900000000004,3558.0,4.63662,0.617346,11/25/2020 21:26,11/29/2020 12:00
1626,2416.01,2416,237922465,237922465.0,1,PC,03h49m21.35s,57.338941000000005,-60d47m13.87s,-60.787186,8.644,-10.165,2459162.21,8.275483,3.866,6990.0,12.0822,144.55,965.0,12.4333,557.7330000000001,5515.2,4.24,1.39,11/25/2020 21:26,2/1/2021 10:00
1627,2417.01,2417,49617263,49617263.01,1,PC,02h31m32.45s,37.885227,-40d00m58.33s,-40.016203999999995,33.492,11.933,2459139.297,4.83266,2.3080000000000003,830.0,4.9031,161.80700000000002,993.0,10.2589,257.337,5485.4,3.9,1.83,11/25/2020 22:47,12/9/2020 12:00
1628,2418.01,2418,65347776,65347776.01,1,PC,02h38m54.06s,39.725259,-27d19m27.22s,-27.324227,38.618,-14.991,2459133.371,25.86696,4.923,2240.0,7.41184,100.98899999999999,883.0,10.9166,135.101,5095.0,4.56,0.8,11/25/2020 22:47,12/9/2020 12:00
1629,2419.01,2419,358248442,358248442.0,1,PC,03h33m04.89s,53.270375,-56d35m18.37s,-56.588436,-12.922,-19.673,2459150.183,18.908355,6.211515,1130.603701,4.616585,102.770584,812.057825,10.4354,245.495,5924.0,4.14,1.3542,11/25/2020 22:47,1/5/2021 16:00
1630,242.01,242,120585579,120585579.0,1,FP,00h17m48.34s,4.451423,-38d06m39.08s,-38.110855,-8.185,-9.526,2458357.778,6.340315,4.249306,25410.70313,20.517917999999998,400.720093,1141.116577,12.5766,577.489,6083.0,4.28983,1.2666,11/16/2018 21:15,12/17/2019 10:00
1631,2420.01,2420,268532343,268532343.0,1,PC,00h59m18.44s,14.826814,-19d46m16.19s,-19.771164000000002,44.886,18.641,2459136.267,5.84259,3.747,2670.0,11.8252,307.599,1166.0,10.8285,435.17400000000004,5707.0,3.76,2.2,11/25/2020 22:47,12/9/2020 12:00
1632,2421.01,2421,70524163,70524163.01,1,PC,02h12m36.97s,33.154021,-35d23m27.3s,-35.390918,28.914,-3.6439999999999997,2459139.619,4.3474,4.684,3520.0,10.753,786.0369999999999,1475.0,10.6918,327.92699999999996,5618.0,3.93,1.79,11/25/2020 22:47,12/9/2020 12:00
1633,2422.01,2422,29919341,29919341.01,1,APC,01h39m32.28s,24.884512,-07d23m41.02s,-7.394728999999999,20.1,-28.8,2459131.394,18.23603,4.91,3090.0,10.0179,411.58,1475.0,9.4843,100.804,6159.7,3.93,0.88,11/25/2020 22:47,12/18/2020 12:01
1634,2423.01,2423,197807043,197807043.0,1,PC,03h33m52.14s,53.467245,-57d37m16.66s,-57.621294999999996,-12.128,5.8260000000000005,2459130.238,18.23603,3.825,12550.0,13.2531,84.7992,845.0,9.5137,133.35399999999998,6057.0,4.41,1.1,11/25/2020 22:47,11/29/2020 12:00
1635,2424.01,2424,313891529,313891529.0,1,PC,00h01m15.62s,0.315071,-28d29m35.6s,-28.493222999999997,20.554000000000002,-1.25,2459092.274,12.375053999999999,6.616617999999999,4155.6104829999995,17.190985,592.603296,1258.3769810000001,10.2845,410.945,6173.5,3.76326,2.36235,12/4/2020 1:07,12/7/2020 12:01
1636,2425.01,2425,248387177,248387177.0,1,PC,01h16m31.37s,19.130697,-00d17m24.37s,-0.290103,4.934,-12.504000000000001,2459132.816,50.693084999999996,3.9687879999999995,5261.949993,5.634717,29.600272999999998,594.899604,11.2415,159.67600000000002,5216.0,4.6039,0.779435,12/4/2020 1:07,12/24/2020 12:01
1637,2426.01,2426,97486178,97486178.01,1,PC,02h55m14.81s,43.811698,-20d46m52.64s,-20.78129,168.49200000000002,27.455,2459168.009,4.08165,2.6910000000000003,460.0,2.38239,376.07199999999995,1226.0,9.970080000000001,138.30100000000002,5716.0,4.42,1.02,12/22/2020 23:47,1/11/2021 12:01
1638,2427.01,2427,142937186,142937186.0,1,PC,03h29m10.02s,52.291732,-31d21m46.32s,-31.362866999999998,150.453,41.387,2459169.62,1.30613,0.634,560.0,1.9984400000000002,62.7136,783.0,9.0138,28.5147,4072.0,4.58,0.68,12/22/2020 23:47,12/23/2020 12:01
1639,2428.01,2428,274193763,274193763.0,1,APC,03h35m19.55s,53.83146800000001,+03d01m43.1s,3.028639,150.453,41.387,2459168.034,7.57017,0.9159999999999999,1500.0,1.9984400000000002,62.7136,783.0,9.966000000000001,28.5147,4072.0,4.58,0.68,12/22/2020 23:47,1/11/2021 10:00
1640,2429.01,2429,420051632,420051632.0,1,PC,02h25m27.34s,36.363902,+01d03m27.1s,1.0575290000000002,-11.136,-70.096,2459169.046,7.0846,2.722,500.0,1.8927200000000002,112.946,908.0,9.4752,87.0852,5517.8,4.57,0.84,12/22/2020 23:47,1/11/2021 10:00
1641,243.01,243,149010208,149010208.0,1,APC,00h13m34.59s,3.394115,-31d20m03.85s,-31.334403000000002,2.688,-1.754,2458356.619,3.437004,4.271161,15173.12598,16.428856,867.6339720000001,1384.216064,11.681,709.175,6046.0,4.29639,1.24876,11/16/2018 21:15,11/30/2020 3:13
1642,2430.01,2430,23170835,23170835.01,1,PC,03h06m14.11s,46.558777,-09d48m36.18s,-9.810051,18.359,2.806,2459168.876,1.10071,0.909,680.0,4.67495,1082.9,1598.0,10.3682,297.858,6409.0,4.14,1.59,12/22/2020 23:47,1/11/2021 10:00
1643,2431.01,2431,258804746,258804746.0,1,PC,02h31m03.67s,37.765299,+08d22m53.85s,8.381625,374.95300000000003,-85.583,2459169.726,0.2242,0.264,480.0,2.7454,1301.42,1673.0,9.5209,36.0559,4079.0,4.58,0.68,12/22/2020 23:47,1/11/2021 10:00
1644,2432.01,2432,347553438,347553438.0,1,PC,03h00m27.07s,45.112778999999996,+00d22m51.03s,0.380842,-1.088,-12.245,2459168.252,1.82738,1.4909999999999999,870.0,8.967939999999999,727.6,1446.0,10.1849,463.05,6130.5,3.58,2.89,12/22/2020 23:47,1/11/2021 10:00
1645,2433.01,2433,405763009,405763009.0,1,PC,19h57m45.66s,299.440244,+56d58m15.93s,56.971091,151.805,115.559,2458746.356,1.82738,2.8686580000000004,3377.160259,1.8103099999999999,0.38198000000000004,200.50720800000002,12.0349,32.6094,3323.0,4.91599,0.308919,12/22/2020 23:48,12/28/2020 12:01
1646,2434.01,2434,155001079,155001079.0,1,APC,23h00m37.3s,345.155415,+46d01m57.13s,46.032536,-3.693,-3.594,2458739.6780000003,1.380814,0.9133600000000001,329.17520299999995,7.5531440000000005,98886.49713999999,4522.764742,9.06657,594.987,9431.0,3.6494699999999995,3.8382400000000003,12/22/2020 23:48,1/9/2021 12:01
1647,2435.01,2435,298164705,298164705.0,1,PC,14h37m21.22s,219.33841099999998,+56d39m58.26s,56.666183999999994,-35.336,-0.951,2458743.374,1.380814,5.048203,1840.119678,3.7761099999999996,29.693509000000002,595.367507,10.5142,150.086,5650.08,4.55536,0.874994,12/22/2020 23:48,2/27/2021 12:01
1648,2436.01,2436,154568734,154568734.0,1,PC,12h45m11.5s,191.297899,+72d07m23.1s,72.12308399999999,-64.953,-20.705,2458722.394,1.380814,8.730269,367.82334199999997,2.4101529999999998,43.914471,656.555832,8.55595,102.97,6291.0,4.34633,1.2336,12/22/2020 23:48,2/27/2021 12:01
1649,2437.01,2437,251094370,251094370.0,1,PC,02h31m45.26s,37.938573999999996,-05d30m53.95s,-5.5149870000000005,7.135,-18.771,2459147.886,5.1660129999999995,3.01966,1263.532631,4.106255,381.06170499999996,1126.856402,11.2571,286.8,5927.0,4.377280000000001,1.11457,1/6/2021 21:28,1/7/2021 12:00
1650,2438.01,2438,686072378,686072378.0,1,FP,04h32m54.45s,68.226889,-32d53m13.63s,-32.88712,33.351,46.733000000000004,2459175.406,1.9426,1.020674,504062.3799,4.106255,1076.080474,1460.76696,16.2463,299.842,5780.0,4.438,1.11457,1/6/2021 21:28,2/3/2021 12:01
1651,2439.01,2439,274194927,274194927.0,1,PC,03h36m06.81s,54.028394999999996,+01d56m01.73s,1.933815,-3.7,-12.4,2459152.817,14.361479000000001,4.096499,2859.757771,5.051034,50.258209,679.080877,11.2212,246.165,5283.0,4.438,0.9461459999999999,1/6/2021 21:28,1/7/2021 12:00
1652,244.01,244,118327550,118327550.0,1,PC,00h42m16.74s,10.569754,-36d43m04.71s,-36.717974,-155.186,45.445,2458357.365,7.397259,1.15678,1118.20479,1.3683809999999998,6.6743429999999995,409.94149500000003,10.3475,22.0337,3342.0,4.438,0.407103,11/16/2018 21:15,11/6/2020 10:00
1653,2440.01,2440,129839175,129839175.0,1,PC,03h41m04.81s,55.270024,-36d56m37.43s,-36.943731,39.436,31.136999999999997,2459144.978,0.646157,1.196382,6290.621139,15.357251000000002,4527.950887,2092.161358,11.0529,212.588,5256.8,4.27128,1.14951,1/6/2021 21:28,1/7/2021 12:00
1654,2441.01,2441,219175972,219175972.0,1,PC,06h05m38.44s,91.410152,-51d40m46.61s,-51.679614,-55.153999999999996,128.546,2459212.022,12.894647,2.62092,4091.0940659999997,3.0256979999999998,4.1194809999999995,363.354366,12.8332,84.5243,3478.0,4.76582,0.46768999999999994,1/6/2021 21:28,2/18/2021 10:00
1655,2442.01,2442,168871868,168871868.0,1,FP,04h20m24.16s,65.100654,-31d04m53.77s,-31.081604,0.392,-8.095,2459183.305,17.12172,6.507000000000001,131000.0,10.2267,204.585,1053.0,11.402000000000001,262.475,5762.0,4.44944,1.0,1/6/2021 21:28,2/3/2021 16:00
1656,2443.01,2443,318753380,318753380.0,1,PC,02h40m43.17s,40.179860999999995,+01d11m58.83s,1.199676,284.01099999999997,231.78,2459148.099,15.669232000000001,4.562853,1393.38148,2.686889,13.293118,486.997196,8.2969,23.9258,4214.44,4.52845,0.732115,1/6/2021 21:28,1/7/2021 12:00
1657,2444.01,2444,29959760,29959760.01,1,PC,02h49m03.31s,42.263784,-16d33m33.41s,-16.559279999999998,59.178999999999995,84.249,2459145.0409999997,1.647389,1.324299,32325.76853,15.735883,97.08291,800.581309,13.6732,190.748,3556.0,4.65625,0.5940439999999999,1/6/2021 21:28,1/7/2021 12:00
1658,2445.01,2445,439867639,439867639.0,1,PC,02h53m15.88s,43.316155,+00d03m08.41s,0.052337,57.211999999999996,-24.05,2459144.5719999997,0.371095,0.5639689999999999,2361.4678489999997,1.530573,204.51583300000001,964.4983369999999,13.1292,48.582,3333.0,4.95786,0.272233,1/6/2021 21:28,1/7/2021 12:00
1659,2446.01,2446,142868621,142868621.0,1,PC,03h23m46.26s,50.942745,-31d15m54.67s,-31.265187,-8.717,-66.73100000000001,2459147.6859999998,9.324002,4.370644,1199.0466800000002,3.532769,136.029114,871.0191769999999,10.208,159.87,5926.0,4.482419999999999,0.9874959999999999,1/6/2021 21:28,1/7/2021 12:00
1660,2447.01,2447,1167538,1167538.01,1,PC,04h43m59.42s,70.997586,-31d54m23.89s,-31.906637,-0.423,-31.564,2459168.989,9.324002,8.291,8735.0,10.2185,44.5933,719.0,10.0127,148.987,5825.0,4.43,1.04,1/6/2021 21:30,2/11/2021 10:00
1661,2448.01,2448,231721005,231721005.0,1,PC,05h22m57.65s,80.740227,-53d45m52.52s,-53.764590000000005,0.846,12.289000000000001,2459192.545,9.018163000000001,3.238,410.0,3.6996,910.071,1530.0,10.0039,490.81800000000004,9671.0,4.33,1.78,1/6/2021 21:30,2/2/2021 10:00
1662,2449.01,2449,170729775,170729775.0,1,PC,04h31m56.25s,67.984371,-34d27m19.92s,-34.455533,10.001,-58.53,2459153.5930000003,9.018163000000001,7.957000000000001,9639.0,11.2768,122.935,927.0,9.8999,156.786,6054.0,4.43,1.08,1/6/2021 21:30,1/8/2021 12:01
1663,245.01,245,154618248,154618248.0,1,PC,23h03m07s,345.77917599999995,-33d30m01.7s,-33.500473,53.271,-18.971,2458361.55,8.77092,0.713,700.0,5.54104,9.551960000000001,489.0,8.5509,127.272,6208.0,4.438,1.42,11/16/2018 21:15,10/30/2020 1:59
1664,2450.01,2450,408114363,408114363.0,1,PC,05h11m48.61s,77.952525,+06d47m44.68s,6.795745,31.934,5.688,2459179.1769999997,17.883241,4.342093,6750.487878,6.417116,27.127951,582.068367,11.4894,188.967,5426.0,4.63305,0.776644,2/3/2021 22:59,2/4/2021 12:01
1665,2451.01,2451,4294779,4294779.01,1,FP,05h25m15.04s,81.312676,-00d46m14.69s,-0.770748,0.953,-0.742,2459174.475,0.343889,0.969607,24850.39538,8.561117999999999,449.315951,1174.242267,15.8552,361.474,3199.0,4.70217,0.540483,2/3/2021 22:59,2/11/2021 12:01
1666,2452.01,2452,219208037,219208037.0,1,PC,06h12m23.57s,93.09819300000001,-50d55m51.41s,-50.930948,-28.664,11.981,2459202.67,0.977876,0.724072,1004.0713539999999,3.7764919999999997,1378.35786,1554.033034,11.1925,148.46200000000002,4456.2,4.70217,1.0981299999999998,2/3/2021 22:59,2/18/2021 16:00
1667,2453.01,2453,59128183,59128183.01,1,PC,04h59m21s,74.837485,+12d56m10.87s,12.936353,45.943000000000005,-22.081999999999997,2459174.829,4.441336,1.315787,3780.3767799999996,3.119207,21.749556,550.785313,12.4223,81.9043,3609.0,4.73522,0.502498,2/3/2021 22:59,2/4/2021 12:01
1668,2454.01,2454,67782629,67782629.01,1,PC,04h17m17.44s,64.32265,-07d45m57.63s,-7.7660089999999995,-27.357,-71.984,2459174.855,8.506369,2.829191,968.273425,2.505109,44.811583,659.8835799999999,10.7047,91.9976,4431.2,4.45,0.82124,2/3/2021 22:59,2/4/2021 12:01
1669,2455.01,2455,434260570,434260570.0,1,PC,04h16m58.52s,64.243824,+14d46m17.62s,14.771562,16.36,-53.75,2459177.195,4.720457,1.801777,43270.944610000006,11.598925999999999,18.209354,526.857767,12.985999999999999,143.9793,3553.0,4.74625,0.48991599999999996,2/3/2021 22:59,2/4/2021 12:01
1670,2456.01,2456,311271011,311271011.0,1,PC,05h22m19.17s,80.57987,+10d34m30.18s,10.575049,44.861000000000004,-61.173,2459178.895,4.720457,1.8522310000000002,1219.810709,2.839868,20.017115,539.4735049999999,9.588,69.1329,4968.0,4.55877,0.7880510000000001,2/3/2021 22:59,2/4/2021 12:01
1671,2457.01,2457,117799904,117799904.0,1,PC,04h40m40.16s,70.167322,-12d53m26.61s,-12.890725999999999,15.264000000000001,19.486,2459175.255,14.199354000000001,2.562967,1859.15715,2.7591069999999998,9.874794,452.11796,10.8749,61.425,4045.0,4.63657,0.6315689999999999,2/3/2021 22:59,2/4/2021 12:01
1672,2458.01,2458,449197831,449197831.0,1,PC,05h18m29.17s,79.62152900000001,+01d15m12.38s,1.253439,-3.091,-99.26299999999999,2459177.403,3.736969,1.991742,310.49780899999996,2.379732,897.687295,1396.050149,8.71008,112.958,6092.0,4.25,1.32975,2/3/2021 22:59,2/19/2021 12:01
1673,2459.01,2459,192790476,192790476.0,1,PC,05h28m34.4s,82.143332,-39d22m22.97s,-39.373046,88.57600000000001,16.749000000000002,2459216.526,19.104708,3.097,1740.0,2.69535,5.85606,433.0,9.3951,36.6113,4195.0,4.59888,0.68,2/3/2021 22:59,3/1/2021 16:00
1674,246.01,246,158623531,158623531.0,1,KP,01h36m40.29s,24.167869,-50d39m33.51s,-50.659308,-35.371,-31.725,2458355.733,7.87288,3.775,14890.0,15.0953,89.7112,857.0,11.2794,169.27200000000002,5070.0,4.47933,1.26,11/16/2018 21:15,11/20/2020 10:00
1675,2460.01,2460,454224694,454224694.0,1,PC,05h18m06.76s,79.52817399999999,+02d33m49.23s,2.563675,2.519,-22.799,2459174.386,0.515461,0.850251,1462.424231,6.568852000000001,7358.819279,2362.2278420000002,11.3357,279.5,5994.0,4.44879,1.03783,2/3/2021 22:59,2/4/2021 12:01
1676,2461.01,2461,411839167,411839167.0,1,KP,05h15m40.76s,78.91982,+16d16m43.32s,16.278699,2.717,-12.982999999999999,2459175.326,6.181229,4.152222,4536.612626,12.519058,923.437369,1405.955616,10.8243,372.63199999999995,6513.0,4.08,1.73931,2/3/2021 22:59,2/3/2021 16:00
1677,2462.01,2462,248434780,248434780.0,1,PC,05h09m15.47s,77.314465,-05d33m26.67s,-5.557409,12.49,5.064,2459183.651,12.864317,4.777835,6907.975498000001,17.445332,248.747916,1012.8837699999999,11.7884,516.495,5365.0,4.41,1.82733,2/3/2021 22:59,2/4/2021 12:01
1678,2463.01,2463,452375478,452375478.0,1,PC,05h52m21.66s,88.090245,-48d05m27.1s,-48.09086,-1.535,0.022000000000000002,2459179.188,10.588813,12.968161,1295.749985,11.825757000000001,1520.5956119999998,1592.6604029999999,9.0318,332.825,6481.0,3.54495,3.21252,2/3/2021 22:59,2/4/2021 12:01
1679,2464.01,2464,32949762,32949762.01,1,KP,05h50m43.09s,87.67956099999999,-27d37m23.96s,-27.623321999999998,26.975,-34.83,2459222.681,3.768498,2.727,19800.0,12.5471,210.575,1061.0,12.3352,288.32599999999996,5160.0,4.49546,0.87,2/3/2021 22:59,2/19/2021 16:00
1680,2465.01,2465,146523262,146523262.0,1,PC,05h06m56.89s,76.737031,-18d54m16.64s,-18.904621,-0.165,7.095,2459174.839,3.759205,2.996171,892.1135720000001,3.1563689999999998,685.837258,1305.1938480000001,10.2994,219.093,6808.4,4.59,1.0150700000000001,2/3/2021 22:59,2/4/2021 12:01
1681,2466.01,2466,293612446,293612446.0,1,KP,05h07m28.16s,76.86733199999999,+16d52m03.7s,16.867695,0.667,-6.045,2459176.1119999997,2.627051,4.2504610000000005,10090.244059999999,18.209213000000002,2962.2904989999997,1881.5972120000001,12.0364,663.834,6475.0,4.0609,1.77367,2/3/2021 22:59,2/3/2021 16:00
1682,2467.01,2467,71013298,71013298.01,1,PC,04h22m52.23s,65.717639,-12d40m37.33s,-12.677035,20.053,10.38,2459174.225,1.756018,1.089412,606.147712,2.0870040000000003,486.136382,1197.593088,10.2712,94.7639,4909.0,4.52554,0.8087409999999999,2/3/2021 22:59,2/4/2021 12:01
1683,2468.01,2468,31114545,31114545.01,1,PC,05h23m35.06s,80.89609899999999,-24d07m16.67s,-24.121296,17.912,-0.043,2459196.873,24.423270000000002,3.7880000000000003,1920.0,11.2009,62.1143,782.0,10.3598,421.726,6102.0,3.75,2.37,2/3/2021 23:44,2/4/2021 12:01
1684,2469.01,2469,117843067,117843067.0,1,APC,04h41m14.04s,70.308489,-15d40m19.64s,-15.672123000000001,0.606,-8.007,2459198.81,2.3767549999999997,3.225,7940.0,23.4044,2690.9,2006.0,10.6749,632.183,6931.0,3.8,2.57,2/3/2021 23:44,3/4/2021 12:01
1685,247.01,247,160148385,160148385.0,1,KP,00h04m11.18s,1.04657,-47d21m38.29s,-47.360634999999995,25.581999999999997,2.334,2458354.32,3.425482,2.47261,13968.63745,14.330205,546.437601,1233.118728,11.9116,352.464,5540.0,4.42136,1.11655,11/16/2018 21:15,11/6/2020 10:00
1686,2470.01,2470,298981199,298981199.0,1,PC,04h41m42.85s,70.42854799999999,-00d36m00.01s,-0.600003,-0.154,-5.075,2459199.512,7.185308999999999,2.347,800.0,2.12356,37.1797,687.0,10.0632,66.7536,4562.0,4.56,0.74,2/3/2021 23:44,2/4/2021 12:01
1687,2471.01,2471,71088556,71088556.01,1,PC,04h26m03.55s,66.51480500000001,-12d30m42.05s,-12.51168,13.713,5.2139999999999995,2459194.286,6.585704,2.7769999999999997,1420.0,13.2476,891.424,1522.0,10.4723,499.452,5908.4,3.55,2.88,2/3/2021 23:44,2/4/2021 12:01
1688,2472.01,2472,248650906,248650906.0,1,PC,04h28m10.26s,67.042733,-03d08m44.35s,-3.145653,3.1039999999999996,-23.436,2459198.853,6.585704,6.71,390.0,3.3555599999999997,232.87400000000002,1088.0,8.94848,148.667,5824.0,4.0,1.69,2/3/2021 23:44,2/4/2021 12:01
1689,2473.01,2473,399868187,399868187.0,1,PC,04h57m29.99s,74.37497900000001,+10d25m00.25s,10.416737,-9.056000000000001,-20.643,2459199.203,1.231178,2.7560000000000002,3562.0,17.567,27258.8,3579.0,10.5347,284.183,6589.1,4.21,1.53,2/3/2021 23:44,2/4/2021 12:01
1690,2474.01,2474,449257028,449257028.0,1,PC,05h19m22.61s,79.844207,+03d07m21.63s,3.122675,47.06,-10.571,2459197.576,4.278752,4.11,220.0,5.333419999999999,479.76099999999997,1303.0,7.826219999999999,132.686,4971.0,4.21,3.5,2/3/2021 23:44,2/4/2021 12:01
1691,2475.01,2475,373453507,373453507.0,1,FP,05h06m05.82s,76.52423399999999,+10d35m39.03s,10.594174,5.61,-14.324000000000002,2459197.399,15.792563000000001,2.823,1190.0,4.82429,24.616999999999997,620.0,10.7302,235.608,5600.0,4.16,1.37,2/3/2021 23:44,2/4/2021 12:01
1692,2476.01,2476,43868600,43868600.01,1,PC,05h12m26.13s,78.108877,-07d15m28.53s,-7.257924000000001,6.422000000000001,-13.357999999999999,2459196.637,3.886599,2.909,590.0,14.0296,247.041,1104.0,10.1263,537.765,4731.6,4.16,5.67,2/3/2021 23:44,2/4/2021 12:01
1693,2477.01,2477,412054152,412054152.0,1,PC,05h18m58.19s,79.742457,+15d12m11.02s,15.203062,-1.0070000000000001,-19.383,2459175.454,3.886599,4.091,930.0,6.4322099999999995,844.2489999999999,1501.0,10.2422,362.227,7505.2,4.09,1.96,2/3/2021 23:44,2/4/2021 12:01
1694,2478.01,2478,262435954,262435954.0,1,PC,04h54m13.04s,73.554354,+01d14m01.04s,1.233623,20.855999999999998,-39.926,2459198.484,2.637489,2.951,540.0,2.50336,1129.08,1614.0,10.6827,209.93,5748.0,4.34,1.13,2/3/2021 23:44,2/4/2021 12:01
1695,2479.01,2479,167661160,167661160.0,1,PC,05h18m50.24s,79.70934799999999,-36d02m15.7s,-36.037694,68.578,21.203000000000003,2459178.845,36.838546,4.867,1020.0,3.8903199999999996,11.8359,516.0,9.354,104.896,5363.1,4.08,1.21,2/3/2021 23:44,2/4/2021 12:01
1696,248.01,248,201793781,201793781.0,1,PC,02h18m44.23s,34.684283,-54d51m35.01s,-54.859725,93.53200000000001,12.894,2459139.67,5.991097,3.136,449.0,2.0684400000000003,217.143,1069.0,8.4642,75.9529,5711.7,3.84,1.12,11/16/2018 21:15,12/18/2020 16:00
1697,2480.01,2480,1449756,1449756.01,1,PC,05h00m41.98s,75.17490500000001,-34d48m57.56s,-34.815988,6.287999999999999,-21.633000000000003,2459199.5930000003,11.354308,3.4139999999999997,2190.0,9.406880000000001,115.756,913.0,10.8256,470.356,6421.0,3.98,1.92,2/3/2021 23:44,2/4/2021 12:01
1698,2481.01,2481,262258341,262258341.0,1,PC,05h11m13.06s,77.804406,+02d25m38.5s,2.427361,-13.059000000000001,-2.753,2459193.256,11.994832,3.3739999999999997,1260.0,3.11124,57.2917,766.0,10.6675,151.756,5567.0,4.56,0.86,2/3/2021 23:44,2/4/2021 12:01
1699,2482.01,2482,117938087,117938087.0,1,PC,04h46m04.38s,71.51824599999999,-15d20m36.35s,-15.343430999999999,-41.85,-16.25,2459187.828,14.931557999999999,4.729,590.0,1.58293,41.9664,709.0,9.6254,151.756,4779.1,4.56,0.61,2/3/2021 23:44,2/4/2021 12:01
1700,2483.01,2483,219151731,219151731.0,1,PC,05h59m20.44s,89.835166,-49d28m10.45s,-49.469569,-11.884,42.585,2459249.974,1.485336,1.234,680.0,4.9194,817.7439999999999,1489.0,10.1217,259.29900000000004,6137.7,4.19,1.51,2/3/2021 23:44,3/2/2021 10:00
1701,2484.01,2484,68035559,68035559.01,1,PC,14h38m56.21s,219.73421499999998,+37d01m36.26s,37.026740000000004,-31.096,4.948,2458936.656,8.32852,2.7689999999999997,3670.0,5.64479,164.15099999999998,997.0,10.8945,179.127,5632.0,4.54,0.89,2/11/2021 21:44,2/12/2021 12:01
1702,2485.01,2485,328934463,328934463.0,1,PC,13h40m49.04s,205.204322,+22d59m02.29s,22.983969000000002,0.9990000000000001,-7.186,2458939.785,11.234739999999999,6.601,5240.0,12.9872,435.45099999999996,1272.0,10.9687,397.95300000000003,6016.4,4.01,1.72,2/11/2021 21:44,2/12/2021 12:01
1703,2486.01,2486,369376388,369376388.0,1,PC,03h59m24.52s,59.852169999999994,-36d28m33.69s,-36.476026,153.461,24.084,2459144.538,1.541156,1.842829,1549.654824,3.72537,324.912095,1082.832343,11.1869,96.5003,4307.3,4.01,0.774692,2/11/2021 21:51,2/12/2021 12:01
1704,2487.01,2487,394346745,394346745.0,1,PC,02h51m33.2s,42.888321999999995,-81d00m25.17s,-81.00699200000001,7.501,12.565,2459062.774,3.4021879999999998,3.253361,14189.496030000002,14.768728,859.311019,1380.884468,12.8466,646.188,5822.0,4.3,1.2098,2/19/2021 0:11,2/19/2021 12:01
